filename,transcription
22877054e016564fede4a3594cd54b1d88eb8b76f0ef976cb6d087080953f69f083bd7fee054a137a86f61584789fb5b1a175150efb3ec8b49d4d283a903e127.npy,An Asian woman pinning her hair back.
a0c4b7adbd9a22f3384236b167b86d066a8dce63b9f16a13a45e22c973fecc4d51232695d172d22a25d708590e717b1b55be8addeb994c99d52fcb950618452a.npy,Women cycling past a small store.
38311a35feced8ace25e50393b0c283062a11cfa6717a13caa0dca8daf020c3f5d72eb373aa64901bd4089d89b5e37d5a6f0c8a55dd4f8a086973eb588635882.npy,A boy is smiling whilst standing in front of a swimming pool.
61b65598e4dd2124ab4fbcb5d7aba58c84f686be44f27b147373923a07777901e421196b118bc1c3643acc69b05783165762568d868afb9c5e1b9c52213420f3.npy,Two men in chairs drinking beers.
2275c5f453240185750b7eac1533e155d8ad7be9a6b9095e5602a10ac9ec58c96d771e1f1b246fbc171b8a6c1250731e88e6deb28095d0abe48a14fdd16a8376.npy,Drink your beer while it's cold.
0f5bd938ea9a62dbc537bc0cc876571b6ca72822ca27402a1b8e00d45570dacb7e210f25bf1e0030787eb34f20105fb7cd3d5d9b8d34c111366a6b7a8e2e9b40.npy,Virtual dating is now a thing.
3cdad1eb77b0e34cd6618babb12ef45fd8959abcd1d892eac5dafb45a9aed54168ebe9119f3665eee74ff268a924224ecc8e542601f77913a8596af094cd214e.npy,A child who has just crossed a bridge with his bike.
1edfb3e68b14387242f4e4c2f054bf1f5eb9f12900608579f60d025cb698740ce28ac07ab5cebfea595660d779c08ae51279a1dd5f01826d1404249fe8f9d64d.npy,The boy is playing drums.
28308932526bd357fbace6b5f8738a2b0c6c98ee88643bd0e1686b4221f91dd82441dc283321b77e3d4c86e034114aad01cdf5bbce72108a57c7890bbe0b49a8.npy,A woman is sitting in front of a machine.
90b8baabbc6701b450a2e53e3aa499fa69555f0bee945631a47c8cbb6f48888e44ebd6ab187ce1b6c15f358cf33fe13294db937dc8d263618f557857e8aec228.npy,A young boy wearing green goggles and blue pants skiing.
954e1d3af4d34588461dcaa34c09b249e9d7e0b98844182e029ebdeba25b5796798e1cb9577cbc922d4e50a7d6b9d38bcadcb1fd93311b5016c187ca99607b06.npy,The man and woman look at a painting of naked people.
2bea3897c963aa0d15b9ee958feff8a4732b6bc5a2e62abc357183c1164fa3d24422ae99dc7c3c0cd0cf4ffe83864d731df1b02e0efb0e325b663ed60bc00d60.npy,I'm working across on a cattle boat.
d79d1af8e709bbbbda2183e0c07175193667a1f7f8a723cb877a5295372b81079122b2a87637b0c571b7ae88aa7367e49f5ed6833cb06bfe3c2228f3b2d6ff49.npy,I'll dig up that five thousand somehow.
2564484dd4769163976de8d94c6d6f772ace01d2bb9e0cd6fad54313fbbc0188f320b38e0c6bdfa095cb642888b4473bf23a8e398d157bc3cfe8a7b87df2a981.npy,It takes almost an hour to render this video.
ceba9af80223505bf3a6c924aa270c9ae88ac03a261b1763c09d85bd7205e186ff6408c892c13eab97e2efc39f007969d799352fbd7031e052bf6c9430f32bec.npy,I can send contextual information to it from other apps.
d36ecce472ba27b64e9d98356d9db83308a1334e15d6f234ebfd809f328df67f364cf662634dc851c6f86e7e3fe8ae51617b7ed2baf95f964a08fc4642cf9812.npy,Two hikers walk along a path adjacent to an old wall.
2112217a764121e996a285d30788d6d5133d3da76775e1575c5a3a49d735e6465c44b9153f522b617c2a7946dff049bdfc938e96821f8d2384c748e4d003f073.npy,A bicyclist passes with a giant sign that reads lovely.
57903662681bc87af94e3d4fb15f1bd3315fcc9c29739735af8f92cf17f730a39caf6624d6e9956222f992d171dbe5fdd8e026dfe91512b2600e5922ded92790.npy,Several girls are playing a sport.
cdaa384e5e26af5c054506e47e7dd7595b3bb2d832753485dcc3531d5583b865066496aa5f54839e7153ba513b36d6603eecab03123d9a0e4482cec55405e055.npy,Group of young adults on stage singing.
053e7fe6c190eaaebc672f9e5e964870b520ad5a1354ef9e89ca45ac80c43b89630445c3b8dacc8043078e787369cd65f3a5e45458617d28314708229bd81413.npy,Our collision detection only works for rigid bodies.
b7b509e7f738ad053323c74ff52957a4f92c32ae441c6f67b345a9acaa8e7aec6ed8fbf28e75b0c885de8b06aadf85f0e36ee05395709f8ce2fe5a7188fbb258.npy,It is easier to destroy than to build.
9a13fa925d88c4692b70e9aade39453f59ecc6e69573ddae5e264f16da40c63caf11165c1dd3473e45e6734b05bfa24f85cbc9e043ee526e04f46138004feba3.npy,The cannibal was looking for another victim to appease his appetite.
c6487f6525680ccb2c849dae97dae92333543cc6e065ba749a90c2d0fa8a67e8653d00d674fe5be931d6902f63827a217aa9a5c8143ec72b3f7fdd090930777e.npy,What is the weather forecast here
3304590cd87ef4c35b2651e753669122738d3846d1d1bc77fa7f459f4475ff70cc3ecb18bdd68f8c799712320d6ba9cf16c42c86198b40eec2746b6b000ebd41.npy,A person is sitting cross legged outside in a grassy area.
d80fc74c4376612b17eefd488efe90747505035d5366b2bd6a2fb05be99c3d604ace0c851c953f4229e1b7055bda1452c839b058d93f62e909f395e040e4d5cb.npy,A man with sunglasses walking in a park.
67ea233a851ab2b912afdfa7222a68189c2216d13ec2f28925fe3d3e42d1ebabb6546960ab621c07eb5e87554bb72ff739661c9033885ed936e05bd3351a49a5.npy,The devil finds work for idle hands.
09a8d6237200ae1fc814795d748c13b52e3201ca151624c3cc1f678957671ee8eda4e9e70f2a89dc2728a1a93dd034764ae619e548ec89dadf713c4331dfbfbe.npy,He does not need to understand how the transformation is computed.
274f6f7621553ba6e80907de484ea2e4dc3eed9ab4f5f6b39477e8c8e41993acc859369e79547b4ce277bd7b8361c6e066d1f0595b9f19c4761b6a4df99f145f.npy,A working girl is walking by a fence.
aa1cb3eec54183a6d8413b1f6b466a01cddc33104ef4d60d9b9626a0678d0f70e1319af5a28f7a9d9edec86d12d0539187137d8acc299dd178287ae18b90a8ff.npy,The girls return to the field during their softball game.
54d8bd5238fea445d55ec1b65794a26830762272687f82d6e8768a92c89de730e218711be13ba3e23555758620e7e20f35b566464b5da76e10a12041d475676c.npy,Pink clouds floated with the breeze.
6ec4a9f3da36905aa0407d828a950c3997e32dc0353e88da786684485d40ee2bba86603b93cb4efc4beafa5348236d4c78754a3db12c95f0ee767b61c932d777.npy,A boy wearing red and blue swim trunks jumping headfirst into a swimming pool.
fb804182f9dd37a287251660f968c57e29323155344df693827c902b7c3f61daae7a0964e62e480ee416d279bafbe335aa765207e7d93d939b50a4ea8bb215ca.npy,"A woman in colorful clothing plays her guitar in the street, next to her guitar case."
d820ea68a83394b41f231ad08e362452810d38c648ec9e6d8b06bf83d55dbe10069fcbab9d0eada3262e9e0c8ee6b68013967af669fdaff2074bf7dd7eb49b4a.npy,A big wave is crashing on a beach with a woman walking past.
2266847f00e86a8391480d0bef58888c41cde274997f21afd5d440a8993bec2b5acab2272fa2cfb301abd32ad02ecf57ee55d926b5fa0dfab01f3d38f9eccd2c.npy,Lush ferns grow on the lofty rocks.
18ef00952ca127a4644f1d63c15a89392ba611d52f7c714b59cdf2d0d60829ffa952ed70839eed416ec4be3f2273ff0862d2328d4ea1dbd004718f8e0e73a828.npy,She recounting in immense detail the mean things another girl had said to her.
8ff13ba7797f084b3eebe488df28c1e24b913f07de9c64e456e49cc99b17c232f31169f96981e013343833f4ad5b35779aba70c9f59629a7051a9bf32f08cbfd.npy,Train whistles echo in the distance.
eee54f5b1ad2c32506467f7d82633ba5ae1bb524408fcbe860d36aa39ad975d68eea6adf12f800959d6f5cf9c4c89f4e840b53bfc906aecd574b721389fbf9ba.npy,Toronto is a few miles away.
5bcd941ca5dda492778675623a48a053115aa4c524e989c59ec1dab33f82d4a06e174ebd2262df953d31f021a36a6386852ba2bae09d910d7e616ea0b69b13a3.npy,A woman in a pink scarf is on a cellphone.
90a4b46a4934bed7e82fdaa00b51909bab46eef99f9dab05fd28e56ebe48b9ce793871196b5945cb26d872fc4e64d9cbd79d9b61019cae3c84b0ed1840fb7afd.npy,"A person with a backpack and walking stick, walking towards the mountains in the valley below."
600cb1a07a2487f370ba3ed027201e7d128340c258c07736451fb158254e02b93a7d4befa50a4455ad775e3b41c1f86330219ae24914b7f0c6581293979efe6a.npy,People eating in an upscale deli.
03e70cf824096875fba84124a9d586b5dddf144acc84c7dddbb6c0e2242e9debc444296c568676d6fa135aae4d6a4e471cbf35fe0f726193bd31c60f9da74144.npy,Two women and one man hold babies and one young child sits alone on a dirt floor.
cf0e3340ce5701b9a711b49dbb277fab16af0b02749a9d7e9c0d495fc9d3bd581204bdf26f30543abd652bab446218621f23469a1f27879f01a9e0400df21c77.npy,A man drinks a purple liquid on a crowded street.
3cce9405a59530f52ebde411c34e6604e4aaef446e3e71976bd3c053a5e8e88d9f40285bcfbaf1f7a8e585a57f6c4d4ee89486d817ccc1f3f9b79fceab541b02.npy,Two boys are playing on the ground.
de0a25b7c74783a0c5ca7ceb5c604bd9f1bd3c5ba4ed1e2a63864be054d638b9c136a0e576f1b459a44ed627119c37afa9c73358d0825f65b0c8f04e8df582bd.npy,Fortune attend you !
29b796e27733353c5e875dfc8b67ed93749b0de6f7d0969cb5c55459bad3f67cbe749dfc68cbca3b26051f13f3665f412626d07adf6080b54d3778587b5bb61e.npy,Jerry could not believe it.
1d7b9052ea54c93757e15a45d2a2738cfdacc85c24cc82eedc1d2d4d5603667f98e5e5fd1a6e33f3b5602134eaabe6623092120ff4f843e3e10f5a0db796975c.npy,They are men who walk the middle of the road.
25549ee530a18afc2f93f072483315065982455da8dc139559aa2df0292d44b2d8433b68c8ba668d3522ba58e69c3f2998ebf41fa75bafc9605d231f5c3e1f79.npy,add this tune to my Rage Radio playlist
b355dcfb851680954edbb3446ab1d51daaa007f18950131a7d2edb3d353e820a679935fbf51ce2825c5a50bf02190971d1ed3b7ea229a0a216521b9c06d04a16.npy,play a good song by Baaba Maal on Lastfm
6562622b824e63b0c2e6aecd64ca2bcb4621e443e9a7d0de5b9356c2b0bff7ae6bd42b8d58a06c558fbb0ebfdf773e65bccc5815ce50429bb1366cc230212ee1.npy,"The term for these hidden costs is ""Externalities""."
b589a979d01f0c0d19628ec6ed46cc4100823062dde86df1862fa64e636ccfccbacb8104efefe9e5c74624f16ddbc42d0e6e5ee6492e41a4da2e7799532f69f1.npy,Is Unsettled Land playing at the movie theatre
bdfb2d54216a7a3d164ac1181a85576454aa8c583a0a37fd52664dd48b8e3d7acfc789f011da6fd216b49b0ebc4bd2707125e475ff6bc72ab8b0df3a70b4da70.npy,can you get me the television show called Start It Up?
5436873b0783a48f4b79ab27faa588b44a41c42c63e4d9f8d8da549ff0c7e7c98d6182f59576a1695dec0f7a62961870550d2db639bb5a76e1c9108c0b9dc1f8.npy,Book me a reservation for a rajasthani restaurant in Micronesia
d2b3d6b9582f351c6bb2e5b42a8bccc75599ddf587226875bb9c3298c129c6e0723248c93df70b655bffecf424ba5ad5065b332ad614b65773db476d1a1fbd51.npy,I want to book an outdoor restaurant for Sat.
7133446ed7ac493fefae63777dcd793144cb3a1dc4c0992495fd58f3d641e1f62dd8ee575ea8d1a8aea9438e9d0da9ebc8e230506a5eab3e5e91f13070a72b04.npy,I want to hear the last album from Carsten Bohn
8c7030c8a5631628b108822bf77208f215472c3824bbe5bbc914bf98d18d9497b1131bfd134cc0e7be20f22b870fc6ade15562b76df06e4e3992735672803fbf.npy,Samuel wrote in his testament that his grandchildren should inherit all his money.
9d954c20b26a3875b1fa57d0c464ae4751db7c573f37e5b50ddc775622bc76ec776ed5787066ee3439d5d733e046c319e3094a6a8758b0877655609c1b66fe3b.npy,Add some ken lauber to my playlist very nearly nashville
c814097d7ba0bf4f0a4892e1193d3a183e58919c591d05c057de084144bcc8498930308a71390ad6815329639fc37e0a04b30846d2424235cf785879b1074d29.npy,Soldier showing a young child how to hold a rifle
6c98e312320e2aeed8d696006206699c65a4e1030a215ea93a140996dba05790f7678a1bbcaaba6857d24ef8e9ff2721f03ba608256487fd515211f6119834fe.npy,A church being constructed
9fc8eb8facd36d7b3f17d61c078a5b0e12dae7a74c41f64c88f624c88e7981ae8a6fdd719b37e631ec07a279b7d69b3198d57e1615f737ac2977e2e7fb75f3c6.npy,A little girl in a pink shirt holds a newborn baby
5f31881b78fd1842c072acac299532f910e9186582627343384550a897d1e984e0ef5e471895646154da901d6f3fe87b8ae681ab04a6e5669e4ba858ea2596e5.npy,A dog walks in a foggy place
2d39b1edde258a417b8d174c2802ed6d158db0263b02758c34ad8b9c66e6aef21851583f9571f0c8cf4de026b460ed44d78436083cab80462a1d65089e94dc9a.npy,A group of people are gathered together near a screen with a colorful picture
64755d4b24cab4a0ad4eb8fe7b8d1cc169ae501a14b85e03f2e023a88bdfd02604642c09747b2856ac87e87ef4ac86d44232660c4e779f3da9831201a0696002.npy,Red objects fall on men standing behind a red wall.
d0ff59bf6bb0624f48654ab33841ba7434b533008db258bd9c995e89fcc0e3fe4555b7d7b1bb31833a53d574253b15b3bc2f637a18ed7ab5d50039c0d71bdd22.npy,"A crowded and active city street in Asia, with stores and billboards lining the street."
816bed8c7e43cd22066b2af2fd85147fc57505dee04480708719609968393b488c8063a6f475353cc9d09e9a8bc534a8d87669af22776665e94459ef3754069e.npy,"A man performs in an outdoor space, with a lot of onlookers."
c715dad00727e16eb1b7af572fe8a647d176a7234621fc2c462f2149b56402f7783810f573cb7b8999c78d0b729278b15b88bd05b9f811dae25c6a562fd83136.npy,Young boy plays ball on the beach.
9b277ac16ffa33dd02326e280c4b63e62c6c814f5a770112e3d5bc4e4792d753cf63c8fc6d050956798f25b8788873e729322f591c235902ab51d23e161176da.npy,A girl in a green print dress is jumping over a chair in a field.
80029014869f594e43b50828369972b8c02cc580933850036fdad3516cf9ec8f25e1e027b627a347860b15820af1d99c3b72ca42d965f07216ff560f252b20b1.npy,It is but so-so
bdd9effebc8fea639077e051e59552045da405781ecc95691282075be9860c77c2ffb89bb2b4f750d996bd5630e1b6bad685623c8ab24e673012497a79e92f22.npy,Female gymnast competing in a competition
096e43fd9066532232720ccee4a8ab0eaa7b1b911d1c767c95f9cba44f916c5ab2598757dcce5d7acf773fc3843b127f03bb51ab559f5f6394f0562a564bf798.npy,A man and a woman with white hats on are crossing the street across from two beautiful white dogwood trees
0657a05b4e59e9b1c1b9f8e23dfed58d14aa870d281d87b3fcff51a8063739068ec873eb76d713001d6b2e254d187b42cfc9ecc8e240a7fef60dcb49897df7c4.npy,A laughing baby in a yellow jumper with toy
f5fd07e9f00b7516193412635fc8c4426a119f8955b4c94ef706a26510b24b3ca48b7e6b5b6bd369240086e4871d490d06ce509f4187ce82a55b9a97eb2abe8a.npy,A group of children are sitting on a raft wearing blue helmets and carrying paddles
6023cafb3d73aeadd351d810eb25fde853a6db03add037ce34076f642145cfbe306704701cc06ed61b568dde97d16c420b3a2e1ab731dbc3f319ba5fb37d9f8d.npy,A man is standing in a crowd holding up a sign
f12ccde8d7c82c798c9e08c5b4f787380d8ff4909290f477e01db55a42a823f76d1a37b07be6ba967c1c262d755df64b4362a6b160a81d585f4de3504be1d5a6.npy,A man in a black shirt enjoying a drink with friends
903b0e2930cb9f190571aa78bdeb7ddc2ddb9c80e1d352a8a3f5c42e8a85381fefc017d8a62a7b873bc6a9cadd7ebd47f9f7b4a265ce12868c802d91b1f808e7.npy,A young man standing by a motorcycle and two jugs
3d64426106628a2e0c703d8417392c4aefc2c502131ded27ceaa9d79fd2d058537663538b07cd0fad8e8e9315ceeb14183395417ec2a2262ad3a48d2e57ef764.npy,But you are joking.
61bdc9d3fc63fa4dbcb0eaabac11ed5a229a256c57fbc9d48418db6e2ea8061521d4a4b06c1bc6a1d34a017808f4c25981e57a7c731a7db1379d41408e708cb4.npy,"A young girl on the beach, running toward the water."
26e65157d214eac9bc6be4dbe1a3ce9a051651f98d8e3aad756a8615627a248c49149fc24c20a7bb195712df8da3d9cfe4c426abd727a12ea6563fa496313eef.npy,A woman talking to a classroom full of students.
5e1f766062e4bfdf202b953c7495dcedd2005da9bbb57dfc9d31c9a73e7c276d996db8923e9afab6d57e37427e2277eb79d4b3ced5e565d6674a8970400f769a.npy,A small child bangs a metal pan with a red and tan wooden hammer.
82e2b00b4a903a6c04a484a6b32b7c35f61cf0334d93babb3f5c09bded9f67d5e4da61bab2df0a00fb9c699d650bd49241c5ea3dbf8a133e94f35206f81e4b9c.npy,Constructions workers work on a railroad.
f64473d91092e78248be345373a545f82a6d24e12d766af7b0b9cf8836cdcb18b51ef724cfaa8e323c6654f2f06dad598ba5cb796f8184e0ef5ea25f42f6275c.npy,"A baseball pitcher in a blue, white and gray uniform midpitch."
ee5eb764c605efc051f8411742812d4738e19ed9ff2f6ecaaf66928b69d309d871352da246a17668022e9eb739af5b7ad013f863e04a90030795f2fe15cd3137.npy,A mountain biker catching some after taking off a ramp on a trail.
e23afef18abb5fd78d55c2f15f11f7272633157cecfd583957032441648a82184486ca8f6924eb0f29b1de2bebc0dcf8b3811f15ee8704d3c3d170287a8757ec.npy,A cameraman filming a championship basketball game.
45177b7c87988c8cd629bb1c859c2d331087e0dd3d41c1913436196f29958cdcfafdf66a04e8ae22e78acf7a618ebfb115c470d82fab1580a5907986c5e2e576.npy,A child is looking through the viewfinder of a camera.
c6899a2424806cebdbf1ce07cf593e71db37ad0083da40d447def0d46567dfc4e7755ac9fa32a2d4a41c659a197aa2006f0d01f32393d063fc885b3924568705.npy,The red panted cyclist is amongst nature.
6b08056c37d1bda237f2afa733396de492c0fe0c6c632a654c272c075e9aa14035c00d279cb3b08642292f857ff9af6c0c53c54ad36518b21d63339009be573e.npy,An Asian child is blowing bubbles
a99cfde1db3fc35e58d673f008ccb6605935023487ea49c971cbf65272b6ed8ccda83e1c6a67d3ddc112e4568da3742cf19cf079eaf46b05a63a9fdc36e5d28c.npy,Two women on rollerskates are grappling.
7457585cee0363c975f507728f35576c57cedfbca5adf9155fe48845bc9a4f75d1ac660ad856eb49cd91611bba1431d9c57812ad6efd42b7d20b37f5ab98dd4b.npy,Search for Infantry
0c676ce80eb47e4ecfb5aa30f828e5ab951ae634f1cf2d75471eb16249104e9bc7e6b389450280a4f0d8b549bef7ecb568cd95bf0248e7f349a9c545cde55ce0.npy,Book me a reservation for eight for the top-rated bakery eleven hours from now in Mango
106a42779f97039358ba2a0abd6fbbaacb32b2593905ad8b644fb98a6dee5d8297fe7e59a1fd35bec256095729d9ad3edb4a5ef6007cd66eed669ca734d5cd85.npy,Of a bad paymaster get your due if only in kine
d0dd777213f44c0f9aa2c11c0885c5eb0d0525cfe2bcdd516f3a0c04ec8db2b1a1391cfaf71db93f434aaf5895f68844975a0970af6843d814565d0d8020b548.npy,add Run Rudolph Run to my rockin' playlist
b1c01c2984cee36732a62cb9d6db559befeaecf00c900080f885cfe487305efb1156fe99d9718c67addc6460e45de65ab410316eb76a0c7953451c8796300147.npy,Chlorophyll is essential for plant energy production.
697c16213853894193379ef25543b1b2121e40e90b4529f5d044907945730af81929567c7792bb42594c00e838ddcfb8f3bae47161fe42fb3d8e089c1197b884.npy,A man in an orange vest is sitting on a sidewalk with his laptop computer
5c982b7c34068a3bdfd05f11e361b9261beacda669425017ac81e95b2f5dbcaba11f1bfe773e96711ee436c7a875de86ff5e56e6d7083d8ad7ef3ae4e0d48031.npy,A female wearing glasses is seen from a threequarter rear view as she plays a horn in a musical group
3190c2ed9a38fccda6d6bdb81af779fb4b38ab358dfc466cf32f435c08a84edbfe900b1f4716d412660fa05350323f47fe600e5e5b68da10ba29870072e02d02.npy,A crowd of people fills a square in front of a pagoda
5373ad119dbc79cdef3dcf7a42a7af17c99090504f827c0d70fe800e80900d209d8387c01d70a2bb23e521c9815d7c7ef240dd7ec0d4396f04ed7293e800858c.npy,The man and one of the women have their hands raised
b6f84e6b17465939550bb2385d5f2d1021cf76efaeef9370e6829bda9fd098b1f4d732fe9dbef4f081eaf5d4729303805c7bd1d7c7d182ee484dd96181cba6c7.npy,A young asian man stands in front of a class
197d7a70f0412c98cee190234203b6d55f0d294f51de6b4a7e6f51e0053555b689ea3e89cfa86f11bab7a490368f154c293c916405bae0deba0af975a03f0aa7.npy,Two guys running along a wall
904d86b85a92a72cdd83a415e96bd2883d1aa9cad124c13b37c46a0408c3b2f376fddeb7615a07991bf14a965f2f057f80340a2483ff016d7f13e28b306e500a.npy,A man in a blue shirt Is walking down a road with hundreds of sheep around him
3847fcecf1e19df2d922086f54fe5605fdb260d39013f708449671c61cd5e9a0fe594dedd5dab9c7105a1ba78b7177ce076d4738258575a5399ac512e7316f89.npy,What will the weather be in a week near Unionville Center?
cedde0443cfda1f2ef2af1e4343abbbacada5d35f09d550170b1ecb5ecb38c48b8436e3736e17927f1cb5a018e6e60febe7e287a69dae0ea41d0aad37c6e312d.npy,Is Love and Other Troubles playing
8b9a89f4ee0e4325f961d9fc00c89f2efa8ad9628db8520b11a3de9dc03eeb69af1763f3a6060a2d85c6a2e5b6fbd2d0098f4378dcdf2065b80fe0cde88434cd.npy,"Not related to coding, but hands-free coders need to have some fun too."
bb5718dfcb4c2d899c260ae1efe36b55497f45ae9f6da730bf9a6d1d24ce4c772c38c6bb461c8f6bfc47d61427a5f80d96aa7e00017cfcb15f06234e46a609de.npy,There are a lot of powerful tools and libraries out there.
d423d888198d3fedcc53473d2240b98bae3a786764d6e04d08a762e28f446ffb302453b2764b22a9dd4ca4568c4b64e0d362c1ba3435bfac23e6b0127d7f91ca.npy,"For the best part of its life, the table has been standing in the basement."
13f87554cbd8af8976c0c1477974fcfbf53d9f690f9e9a04c08edbbd06eefaa7132509ec30bab5f75d64975ec0cfc2afbbb2ffa365b82b20d3e9258e13ec5fb1.npy,The lady with the red shirt is eating in front of the picture of fruit.
e3f67acfce6b16d2f9b18bc117cf14957a9716e69eaf81295401437a316a2cd72456956db379bd497ea61ee017b36eaa99539fcb82363e5d1a303b203dba3496.npy,A man is sitting looking down and knitting.
0c07aeedadb1aea8220e44c8276102519a56ec77f6efc1eafbd2fe20077cc97268175ede02a537f09163d6280cf0aa84bab1a177794b1aa7a1ac082004d5b234.npy,Third world country workers bring collections of bananas and other supplies.
4805365abe41b234ace7dfb74a8d276c29253cb9e0d283df63b3a31196152fa6b7e6b3b886afff6e98ac3557604770594576236e4a26082b167cbcccf29c695f.npy,Several men and women gather at a sporting event.
f787855586f62b4bbe194c5235e9ec17f928c3b626fe49dcbfd1b1bbb3376ade21ad7098ea1c282248f34999b14cc39b355f05ff12ceafe5541f180c520fd5a4.npy,A large group of young women with numbers on their chests getting ready to run.
6450f7d5f089ca473836172137cb4c1014639182682ed33642bb16f919aac7c62bb2cc69b7dd2cf3739cdbeda09bf589b09063ab81733df1d446692571ccada4.npy,More sinned against than sinning
91c0bbec32b2aa14301b8225f001f6c648952f9a40fc5162a305103ba2d3d11101073a4ab2d2325288d06a408987ac6156e8a3022efa204319383681c67a05cc.npy,I'm just sitting around watching a video at the moment.
